# SECDED(39,32) Layer1 vectors  count=1504  fnv=0x165aeb0d
# op data32 inword39 injmask39 exp_data32 exp_syn exp_cor exp_de
E 00000000 0000000000 0000000000 00000000 00 0 0
D 2719E530 49633C5302 0000000001 2719E530 01 1 0
D 2719E530 49633C5302 0000000002 2719E530 02 1 0
D 2719E530 49633C5302 0000000004 2719E530 03 1 0
D 2719E530 49633C5302 0000000008 2719E530 04 1 0
D 2719E530 49633C5302 0000000010 2719E530 05 1 0
D 2719E530 49633C5302 0000000020 2719E530 06 1 0
D 2719E530 49633C5302 0000000040 2719E530 07 1 0
D 2719E530 49633C5302 0000000080 2719E530 08 1 0
D 2719E530 49633C5302 0000000100 2719E530 09 1 0
D 2719E530 49633C5302 0000000200 2719E530 0A 1 0
D 2719E530 49633C5302 0000000400 2719E530 0B 1 0
D 2719E530 49633C5302 0000000800 2719E530 0C 1 0
D 2719E530 49633C5302 0000001000 2719E530 0D 1 0
D 2719E530 49633C5302 0000002000 2719E530 0E 1 0
D 2719E530 49633C5302 0000004000 2719E530 0F 1 0
D 2719E530 49633C5302 0000008000 2719E530 10 1 0
D 2719E530 49633C5302 0000010000 2719E530 11 1 0
D 2719E530 49633C5302 0000020000 2719E530 12 1 0
D 2719E530 49633C5302 0000040000 2719E530 13 1 0
D 2719E530 49633C5302 0000080000 2719E530 14 1 0
D 2719E530 49633C5302 0000100000 2719E530 15 1 0
D 2719E530 49633C5302 0000200000 2719E530 16 1 0
D 2719E530 49633C5302 0000400000 2719E530 17 1 0
D 2719E530 49633C5302 0000800000 2719E530 18 1 0
D 2719E530 49633C5302 0001000000 2719E530 19 1 0
D 2719E530 49633C5302 0002000000 2719E530 1A 1 0
D 2719E530 49633C5302 0004000000 2719E530 1B 1 0
D 2719E530 49633C5302 0008000000 2719E530 1C 1 0
D 2719E530 49633C5302 0010000000 2719E530 1D 1 0
D 2719E530 49633C5302 0020000000 2719E530 1E 1 0
D 2719E530 49633C5302 0040000000 2719E530 1F 1 0
D 2719E530 49633C5302 0080000000 2719E530 20 1 0
D 2719E530 49633C5302 0100000000 2719E530 21 1 0
D 2719E530 49633C5302 0200000000 2719E530 22 1 0
D 2719E530 49633C5302 0400000000 2719E530 23 1 0
D 2719E530 49633C5302 0800000000 2719E530 24 1 0
D 2719E530 49633C5302 1000000000 2719E530 25 1 0
D 2719E530 49633C5302 2000000000 2719E530 26 1 0
D 2719E530 49633C5302 4000000000 2719E530 00 1 0
D F5E3B596 3DBC76D930 0000000001 F5E3B596 01 1 0
D F5E3B596 3DBC76D930 0000000002 F5E3B596 02 1 0
D F5E3B596 3DBC76D930 0000000004 F5E3B596 03 1 0
D F5E3B596 3DBC76D930 0000000008 F5E3B596 04 1 0
D F5E3B596 3DBC76D930 0000000010 F5E3B596 05 1 0
D F5E3B596 3DBC76D930 0000000020 F5E3B596 06 1 0
D F5E3B596 3DBC76D930 0000000040 F5E3B596 07 1 0
D F5E3B596 3DBC76D930 0000000080 F5E3B596 08 1 0
D F5E3B596 3DBC76D930 0000000100 F5E3B596 09 1 0
D F5E3B596 3DBC76D930 0000000200 F5E3B596 0A 1 0
D F5E3B596 3DBC76D930 0000000400 F5E3B596 0B 1 0
D F5E3B596 3DBC76D930 0000000800 F5E3B596 0C 1 0
D F5E3B596 3DBC76D930 0000001000 F5E3B596 0D 1 0
D F5E3B596 3DBC76D930 0000002000 F5E3B596 0E 1 0
D F5E3B596 3DBC76D930 0000004000 F5E3B596 0F 1 0
D F5E3B596 3DBC76D930 0000008000 F5E3B596 10 1 0
D F5E3B596 3DBC76D930 0000010000 F5E3B596 11 1 0
D F5E3B596 3DBC76D930 0000020000 F5E3B596 12 1 0
D F5E3B596 3DBC76D930 0000040000 F5E3B596 13 1 0
D F5E3B596 3DBC76D930 0000080000 F5E3B596 14 1 0
D F5E3B596 3DBC76D930 0000100000 F5E3B596 15 1 0
D F5E3B596 3DBC76D930 0000200000 F5E3B596 16 1 0
D F5E3B596 3DBC76D930 0000400000 F5E3B596 17 1 0
D F5E3B596 3DBC76D930 0000800000 F5E3B596 18 1 0
D F5E3B596 3DBC76D930 0001000000 F5E3B596 19 1 0
D F5E3B596 3DBC76D930 0002000000 F5E3B596 1A 1 0
D F5E3B596 3DBC76D930 0004000000 F5E3B596 1B 1 0
D F5E3B596 3DBC76D930 0008000000 F5E3B596 1C 1 0
D F5E3B596 3DBC76D930 0010000000 F5E3B596 1D 1 0
D F5E3B596 3DBC76D930 0020000000 F5E3B596 1E 1 0
D F5E3B596 3DBC76D930 0040000000 F5E3B596 1F 1 0
D F5E3B596 3DBC76D930 0080000000 F5E3B596 20 1 0
D F5E3B596 3DBC76D930 0100000000 F5E3B596 21 1 0
D F5E3B596 3DBC76D930 0200000000 F5E3B596 22 1 0
D F5E3B596 3DBC76D930 0400000000 F5E3B596 23 1 0
D F5E3B596 3DBC76D930 0800000000 F5E3B596 24 1 0
D F5E3B596 3DBC76D930 1000000000 F5E3B596 25 1 0
D F5E3B596 3DBC76D930 2000000000 F5E3B596 26 1 0
D F5E3B596 3DBC76D930 4000000000 F5E3B596 00 1 0
D 60558D61 180AB1568D 0000000001 60558D61 01 1 0
D 60558D61 180AB1568D 0000000002 60558D61 02 1 0
D 60558D61 180AB1568D 0000000004 60558D61 03 1 0
D 60558D61 180AB1568D 0000000008 60558D61 04 1 0
D 60558D61 180AB1568D 0000000010 60558D61 05 1 0
D 60558D61 180AB1568D 0000000020 60558D61 06 1 0
D 60558D61 180AB1568D 0000000040 60558D61 07 1 0
D 60558D61 180AB1568D 0000000080 60558D61 08 1 0
D 60558D61 180AB1568D 0000000100 60558D61 09 1 0
D 60558D61 180AB1568D 0000000200 60558D61 0A 1 0
D 60558D61 180AB1568D 0000000400 60558D61 0B 1 0
D 60558D61 180AB1568D 0000000800 60558D61 0C 1 0
D 60558D61 180AB1568D 0000001000 60558D61 0D 1 0
D 60558D61 180AB1568D 0000002000 60558D61 0E 1 0
D 60558D61 180AB1568D 0000004000 60558D61 0F 1 0
D 60558D61 180AB1568D 0000008000 60558D61 10 1 0
D 60558D61 180AB1568D 0000010000 60558D61 11 1 0
D 60558D61 180AB1568D 0000020000 60558D61 12 1 0
D 60558D61 180AB1568D 0000040000 60558D61 13 1 0
D 60558D61 180AB1568D 0000080000 60558D61 14 1 0
D 60558D61 180AB1568D 0000100000 60558D61 15 1 0
D 60558D61 180AB1568D 0000200000 60558D61 16 1 0
D 60558D61 180AB1568D 0000400000 60558D61 17 1 0
D 60558D61 180AB1568D 0000800000 60558D61 18 1 0
D 60558D61 180AB1568D 0001000000 60558D61 19 1 0
D 60558D61 180AB1568D 0002000000 60558D61 1A 1 0
D 60558D61 180AB1568D 0004000000 60558D61 1B 1 0
D 60558D61 180AB1568D 0008000000 60558D61 1C 1 0
D 60558D61 180AB1568D 0010000000 60558D61 1D 1 0
D 60558D61 180AB1568D 0020000000 60558D61 1E 1 0
D 60558D61 180AB1568D 0040000000 60558D61 1F 1 0
D 60558D61 180AB1568D 0080000000 60558D61 20 1 0
D 60558D61 180AB1568D 0100000000 60558D61 21 1 0
D 60558D61 180AB1568D 0200000000 60558D61 22 1 0
D 60558D61 180AB1568D 0400000000 60558D61 23 1 0
D 60558D61 180AB1568D 0800000000 60558D61 24 1 0
D 60558D61 180AB1568D 1000000000 60558D61 25 1 0
D 60558D61 180AB1568D 2000000000 60558D61 26 1 0
D 60558D61 180AB1568D 4000000000 60558D61 00 1 0
D 22D9E820 48DB3D020A 0000120000 22D97820 07 0 1
D 445C09A8 510B819ACA 0020000100 455C09B8 17 0 1
D E78F00B4 3971E08B23 0008000001 E7CF00B4 1D 0 1
D 06011AEC 01C0232EE1 0000000003 06011AEC 03 0 1
D D15A2CBA 34AB45CB5A 0000000801 D15A2C3A 0D 0 1
D 2822263B 4A0444E3D6 0000000081 2822263B 09 0 1
D 347FBBB7 4D8FF7BB36 0000000480 347FBBF7 03 0 1
D 82F061AA 20DE0C9A5B 0008000020 82B061AE 1A 0 1
D 3C58A082 4F0B148818 0400080000 2C58E082 37 0 1
D A22D080C 6845A10061 0000401000 A22F090C 1A 0 1
D FC1FFD17 7F03FF513F 4000000008 FC1FFD17 04 0 1
D 8ABAF44D 62575E44EF 0000104000 8ABA704D 1A 0 1
D 6B4C1B7E 1AE983B773 0000010002 6B4C137E 13 0 1
D 2FDD7369 0BFBAEB6C5 0800000080 0FDD7369 2C 0 1
D 55C9B046 15B93604B3 0002400000 55DBB046 0D 0 1
D 1E7028E2 47CE050E90 0000400040 1E7228EA 10 0 1
D 4193CFDA 50B2797DD9 0240000000 4B93CFDA 3D 0 1
D B74EECE8 2D69DD4EC9 0080002000 B74EEEE8 2E 0 1
D 111B986B 44A37306D5 0000002400 111B9A2B 05 0 1
D FE516662 7F4A2C6692 1000010000 BE516E62 34 0 1
D F2AC124F 3C558224FC 0006000000 F29C124F 01 0 1
D 2B86B847 4A70D784B7 0000080004 2B86F846 17 0 1
D 1E1B54BA 07C36ACBD1 0000800400 1E1F54FA 13 0 1
D C5051579 31A0A257CE 0800000040 E5051571 23 0 1
D ADE747B8 6B3CE87BC8 2100000000 29E747B8 07 0 1
D BF3D4EFC 6FE7A9EF68 2020000000 3E3D4EFC 38 0 1
D F7FDC54D 3DFFB8D4E5 0000002800 F7FDC7CD 02 0 1
D 5B1FCD6B 16E3F956DD 0000200002 5B1ECD6B 14 0 1
D 9CD3CC6E 271A79467A 0800000001 BCD3CC6E 25 0 1
D 02617182 404C2E989B 0000000440 026171CA 0C 0 1
D 1EE3827F 07DC70A774 0080040000 1EE3A27F 33 0 1
D 549D3E4F 5593A764F6 0010000400 541D3E0F 16 0 1
D E95F093E 3A2BE1137A 4020000000 E85F093E 1E 0 1
D A85FF54B 6A8BFE54DE 0001000200 A857F56B 13 0 1
D 1D891E99 07B12369CF 0000800001 1D8D1E99 19 0 1
D 6CC49DC5 5B18935CAD 0000A00000 6CC19DC5 0E 0 1
D DE5D0FC6 37CBA1FC38 4000008000 DE5D0FC6 10 0 1
D 14F2C662 051E58E611 0000004008 14F2C262 0B 0 1
D 341E4D8E 0D83C95879 0010004000 349E498E 12 0 1
D 97A854BD 25F50ACBEE 0040020000 95A844BD 0D 0 1
D 7A541FC8 5E4A837CCA 0080001000 7A541EC8 2D 0 1
D C656CA1E 31CAD9217B 4000000800 C656CA9E 0C 0 1
D 4A2C65B4 52458C5BAA 0080000008 4A2C65B4 24 0 1
D 01B36979 40366D974C 0100000800 05B369F9 2D 0 1
D 6ABCC07C 5AD79807E1 0000000808 6ABCC0FC 08 0 1
D A3E8944F 687D12447C 0002040000 A3F8B44F 09 0 1
D F74D61D1 3DE9AC1D84 0420000000 E64D61D1 3D 0 1
D 8FCB850B 23F97050D7 0000080040 8FCBC503 13 0 1
D 07DF7031 01FBEE038E 0200800000 0FDB7031 3A 0 1
D 8E9252DC 63D24A2DE9 00000A0000 8E9202DC 06 0 1
D 1BD17C93 467A2F491D 0400000100 0BD17C83 2A 0 1
D 31994AF0 0C3329AF8A 0000800800 319D4A70 14 0 1
D EEAEC3EF 7BD5D83E77 4000000002 EEAEC3EF 02 0 1
D 48FE0C10 121FC1410A 0001000200 48F60C30 13 0 1
D E182B8A1 78B0578A07 0004000010 E1A2B8A3 1E 0 1
D 184898EB 4609138EDE 0000000101 184898FB 08 0 1
D 532B9890 546573890B 0100010000 572B9090 30 0 1
D 8F89CBA9 63F1393A4F 0080080000 8F898BA9 34 0 1
D AD27352E 2B24E6D270 00000000C0 AD273526 0F 0 1
D 51EFC028 543DF802CA 0000001100 51EFC138 04 0 1
D 8240E6AE 20C81CEA78 0000800100 8244E6BE 11 0 1
D 1D0B828B 47A170A854 0040000001 1F0B828B 1E 0 1
D 68D287AC 1A9A50FA61 0001020000 68DA97AC 0B 0 1
D 5CD8BCD5 171B174D2E 0400001000 4CD8BDD5 2E 0 1
D 383FDA0E 0E87FB20F8 4008000000 387FDA0E 1C 0 1
D 8F4481EA 63E8909E5B 0000000240 8F4481C2 0D 0 1
D E4D2D73E 791A5AF372 0000000030 E4D2D738 03 0 1
D 0BEE3155 02FDC6152C 0001000001 0BE63155 18 0 1
D 3B56A69A 4EEAD469D9 0002080000 3B46E69A 0E 0 1
D D6BC6339 35578C3344 0001000020 D6B4633D 1F 0 1
D 1BBB55CA 06776A5C59 0800200000 3BBA55CA 32 0 1
D EA186AE5 3A430D2EA5 0108000000 EE586AE5 3D 0 1
D 940A7284 25814EA8A3 0800004000 B40A7684 2B 0 1
D 28D7DCBE 0A1AFB4B72 0001000800 28DFDC3E 15 0 1
D 62BF2DBD 1857E55BEF 0000002040 62BF2FB5 09 0 1
D 07D2C4EE 01FA584EF3 0080000002 07D2C4EE 22 0 1
D A538A074 69A71407A9 0004000020 A518A070 1D 0 1
D 23A9D99A 08F53B1958 0004000040 2389D992 1C 0 1
D 5682626F 15D04CA6FD 2000000400 D682622F 2D 0 1
D 373DE17B 0DE7BC175F 0600000000 2F3DE17B 01 0 1
D 0F80018A 03700098D8 00000000A0 0F80018E 0E 0 1
D 6BE5280C 1AFCA58069 0008000010 6BA5280E 19 0 1
D 7639BFB8 5D4737FB43 0000004080 7639BBB8 07 0 1
D 04346CB1 01868D4B8D 0000100400 0434ECF1 1E 0 1
D 28D41BCC 0A1A833C63 0000010020 28D413C8 17 0 1
D 8F82F245 63F05E24AE 000000000C 8F82F244 07 0 1
D 529ACA36 14535923BA 1000200000 129BCA36 33 0 1
D DAAC3224 765586A2A1 0200000080 D2AC3224 2A 0 1
D 987BB5BB 268F76DBD6 0802000000 B86BB5BB 3E 0 1
D 4CB0A0B4 1396148B29 0012000000 4C20A0B4 07 0 1
D E914BCC8 3A2297CC43 0080040000 E9149CC8 33 0 1
D 0CFAE083 431F5C881D 1000000800 4CFAE003 29 0 1
D BD03B576 6FA0765730 4000004000 BD03B176 0F 0 1
D 58F9170A 169F22F05B 0000020100 58F9071A 1B 0 1
D 1EEFE883 47DDFD089C 0000201000 1EEEE983 1B 0 1
D 0C415BDC 03082BBD62 1000000004 4C415BDD 26 0 1
D 89E5FC52 623CBFC51B 0200000010 81E5FC50 27 0 1
D 56707E22 15CE0F629B 0000011000 56707722 1C 0 1
D 665B81BC 59CB709B6B 0000028000 665B91BC 02 0 1
D B5AFF41D 6D35FEC1EC 1000000020 F5AFF419 23 0 1
D F0ED5A75 7C1DABA7AD 0010000020 F06D5A71 1B 0 1
D 9571BFBC 25AE37FB6A 0200100000 9D713FBC 37 0 1
D 78643F30 5E0C877300 0000408000 78663F30 07 0 1
D E31EB521 38E3D6D20D 0000200020 E31FB525 10 0 1
D 6F4ADA50 5B695BA58B 0020000002 6E4ADA50 1C 0 1
D EABFE950 7A57FD1582 0000140000 EABF4950 06 0 1
D 05BAE9D8 41B75D1DC2 0040200000 07BBE9D8 09 0 1
D 6F291666 1B6522663A 0040000010 6D291664 1A 0 1
D 198110DC 4630220DE1 0000000140 198110C4 0E 0 1
D D30E8195 74E1D019AF 0020000001 D20E8195 1F 0 1
D 2EAF9CD6 0BD5F34DB2 0800400000 0EAD9CD6 33 0 1
D 46E1A82A 115C3502D0 1000000004 06E1A82B 26 0 1
D EE8C2D7A 3BD18557D9 0400000001 FE8C2D7A 22 0 1
D 055D3870 41ABA7870A 000000000A 055D3870 06 0 1
D 9E575678 674AEA67CA 3000000000 5E575678 03 0 1
D DBE6A9D0 767CD51D02 0005000000 DBCEA9D0 02 0 1
D E6108681 794210E884 0001000004 E6188680 1A 0 1
D F4E1B024 7D9C368221 0400000008 E4E1B024 27 0 1
D B8ED0EE3 6E1DA1EE1D 0000002800 B8ED0C63 02 0 1
D 5377D998 546EFB19CA 1000004000 1377DD98 2A 0 1
D 6B15100E 5AE2A20070 0010800000 6B91100E 05 0 1
D 1BEC21E4 067D841EAA 0000240000 1BED01E4 05 0 1
D 31960E25 0C32C162AE 0020000010 30960E27 1B 0 1
D 8F38277B 63E70477D6 4010000000 8FB8277B 1D 0 1
D A832ED69 6A865DD646 0000000003 A832ED69 03 0 1
D 17C60398 4578C039C8 0000040020 17C6239C 15 0 1
D 9E031DA0 274063DA8B 0000001100 9E031CB0 04 0 1
D 56A89D16 55D513D1B1 0800000200 76A89D36 2E 0 1
